match_id,match_date,minute,player.name,x,y,shot.statsbomb_xg,shot.outcome.name,shot.type.name,is_goal,is_shot_in_box
3895302,2024-04-14,7,Piero Martín Hincapié Reyna,114.6,33.5,0.14338115,Saved,Open Play,False,True
3895302,2024-04-14,13,Jonathan Tah,113.9,47.4,0.052781336,Blocked,Open Play,False,True
3895302,2024-04-14,16,Granit Xhaka,89.2,42.5,0.021271583,Blocked,Open Play,False,False
3895302,2024-04-14,16,Jonathan Tah,110.2,32.6,0.029664174,Wayward,Open Play,False,True
3895302,2024-04-14,24,Victor Okoh Boniface,108.0,40.0,0.7835,Goal,Penalty,True,True
3895302,2024-04-14,27,Granit Xhaka,101.5,47.5,0.05010965,Blocked,Open Play,False,False
3895302,2024-04-14,28,Jonathan Tah,116.3,46.0,0.10991712,Saved,Open Play,False,True
3895302,2024-04-14,28,Victor Okoh Boniface,116.3,43.3,0.323069,Saved,Open Play,False,True
3895302,2024-04-14,34,Jonas Hofmann,109.4,44.9,0.09542403,Blocked,Open Play,False,True
3895302,2024-04-14,37,Amine Adli,113.1,27.5,0.07415738,Post,Open Play,False,True
3895302,2024-04-14,43,Edmond Fayçal Tapsoba,110.1,41.6,0.06755266,Blocked,Open Play,False,True
3895302,2024-04-14,58,Florian Wirtz,93.8,34.8,0.02420186,Off T,Open Play,False,False
3895302,2024-04-14,59,Granit Xhaka,93.0,39.1,0.031472735,Goal,Open Play,True,False
3895302,2024-04-14,64,Florian Wirtz,106.3,29.6,0.07621976,Blocked,Open Play,False,True
3895302,2024-04-14,67,Florian Wirtz,93.5,40.1,0.042012483,Goal,Open Play,True,False
3895302,2024-04-14,70,Patrik Schick,112.5,29.6,0.109270036,Saved,Open Play,False,True
3895302,2024-04-14,71,Jeremie Frimpong,108.0,51.1,0.17347074,Saved,Open Play,False,True
3895302,2024-04-14,80,Exequiel Alejandro Palacios,101.6,43.3,0.06844198,Off T,Open Play,False,False
3895302,2024-04-14,82,Florian Wirtz,103.6,35.0,0.43832713,Goal,Open Play,True,True
3895302,2024-04-14,89,Florian Wirtz,106.4,48.8,0.28999847,Goal,Open Play,True,True
3895292,2024-04-06,2,Borja Iglesias Quintas,107.0,53.4,0.084877156,Off T,Open Play,False,True
3895292,2024-04-06,5,Granit Xhaka,96.5,39.9,0.0423987,Blocked,Open Play,False,False
3895292,2024-04-06,6,Adam Hložek,88.2,45.5,0.017574478,Blocked,Open Play,False,False
3895292,2024-04-06,10,Alejandro Grimaldo García,98.5,49.2,0.075614184,Saved,Free Kick,False,False
3895292,2024-04-06,14,Borja Iglesias Quintas,111.2,37.8,0.11838936,Saved,Open Play,False,True
3895292,2024-04-06,27,Alejandro Grimaldo García,107.5,39.1,0.11909147,Off T,Open Play,False,True
3895292,2024-04-06,37,Piero Martín Hincapié Reyna,109.3,36.4,0.047790155,Blocked,Open Play,False,True
3895292,2024-04-06,42,Robert Andrich,94.2,28.2,0.024627369,Saved,Open Play,False,False
3895292,2024-04-06,48,Florian Wirtz,101.5,44.6,0.058214318,Blocked,Open Play,False,False
3895292,2024-04-06,48,Robert Andrich,107.4,42.0,0.07385045,Blocked,Open Play,False,True
3895292,2024-04-06,48,Piero Martín Hincapié Reyna,110.4,39.3,0.11288635,Blocked,Open Play,False,True
3895292,2024-04-06,52,Florian Wirtz,108.0,40.0,0.7835,Goal,Penalty,True,True
3895292,2024-04-06,51,Nathan Tella,110.1,55.2,0.04973654,Blocked,Open Play,False,True
3895292,2024-04-06,58,Amine Adli,113.4,28.8,0.15474533,Saved,Open Play,False,True
3895292,2024-04-06,59,Jonathan Tah,113.8,33.8,0.066974714,Wayward,Open Play,False,True
3895292,2024-04-06,76,Nathan Tella,102.7,45.4,0.16930944,Saved,Open Play,False,True
3895292,2024-04-06,81,Jeremie Frimpong,112.9,44.3,0.12810047,Wayward,Open Play,False,True
3895292,2024-04-06,90,Alejandro Grimaldo García,86.9,41.1,0.028277397,Saved,Open Play,False,False
3895292,2024-04-06,93,Jeremie Frimpong,104.0,49.0,0.055857755,Blocked,Open Play,False,True
3895292,2024-04-06,94,Amine Adli,109.4,32.0,0.35172737,Saved,Open Play,False,True
3895333,2024-05-05,9,Granit Xhaka,96.7,49.8,0.024850486,Blocked,Open Play,False,False
3895333,2024-05-05,11,Granit Xhaka,96.6,33.6,0.032375105,Goal,Open Play,True,False
3895333,2024-05-05,20,Exequiel Alejandro Palacios,107.3,40.4,0.19429411,Blocked,Open Play,False,True
3895333,2024-05-05,29,Jonas Hofmann,94.9,37.7,0.040702738,Saved,Open Play,False,False
3895333,2024-05-05,41,Jonas Hofmann,101.3,50.9,0.05227081,Blocked,Open Play,False,False
3895333,2024-05-05,43,Patrik Schick,113.7,43.2,0.19578177,Goal,Open Play,True,True
3895333,2024-05-05,57,Exequiel Alejandro Palacios,108.2,40.1,0.7835,Goal,Penalty,True,True
3895333,2024-05-05,76,Jeremie Frimpong,111.9,45.8,0.47853372,Goal,Open Play,True,True
3895333,2024-05-05,88,Victor Okoh Boniface,108.1,40.1,0.7835,Goal,Penalty,True,True
3895340,2024-05-12,15,Robert Andrich,94.9,35.3,0.07194631,Blocked,Free Kick,False,False
3895340,2024-05-12,22,Patrik Schick,112.8,47.0,0.041582808,Off T,Open Play,False,True
3895340,2024-05-12,28,Edmond Fayçal Tapsoba,94.9,37.5,0.03004243,Blocked,Open Play,False,False
3895340,2024-05-12,29,Granit Xhaka,98.4,56.0,0.025478274,Post,Open Play,False,False
3895340,2024-05-12,35,Victor Okoh Boniface,110.4,39.5,0.06597038,Off T,Open Play,False,True
3895340,2024-05-12,37,Victor Okoh Boniface,112.0,31.0,0.053766534,Wayward,Open Play,False,True
3895340,2024-05-12,39,Odilon Kossonou,93.3,49.6,0.023349753,Off T,Open Play,False,False
3895340,2024-05-12,40,Patrik Schick,107.5,41.4,0.043790568,Goal,Open Play,True,True
3895340,2024-05-12,46,Victor Okoh Boniface,108.0,40.0,0.7835,Goal,Penalty,True,True
3895340,2024-05-12,48,Granit Xhaka,99.5,29.5,0.0272795,Blocked,Open Play,False,False
3895340,2024-05-12,49,Patrik Schick,107.5,27.9,0.118455246,Saved,Open Play,False,True
3895340,2024-05-12,57,Patrik Schick,94.5,40.5,0.03879495,Blocked,Open Play,False,False
3895340,2024-05-12,58,Victor Okoh Boniface,101.5,33.8,0.1731522,Post,Open Play,False,False
3895340,2024-05-12,63,Robert Andrich,94.5,45.5,0.02513808,Off T,Open Play,False,False
3895340,2024-05-12,66,Patrik Schick,104.8,42.1,0.13727601,Off T,Open Play,False,True
3895340,2024-05-12,70,Granit Xhaka,101.2,35.2,0.09135022,Saved,Open Play,False,False
3895340,2024-05-12,70,Amine Adli,110.8,44.6,0.17022909,Blocked,Open Play,False,True
3895340,2024-05-12,74,Amine Adli,112.7,31.0,0.17184962,Saved,Open Play,False,True
3895340,2024-05-12,75,Amine Adli,114.7,44.2,0.17732605,Goal,Open Play,True,True
3895340,2024-05-12,77,Jonas Hofmann,101.5,42.7,0.106995605,Blocked,Open Play,False,False
3895340,2024-05-12,77,Edmond Fayçal Tapsoba,113.0,44.2,0.146875,Blocked,Open Play,False,True
3895340,2024-05-12,82,Jonas Hofmann,114.7,36.3,0.5318175,Saved,Open Play,False,True
3895340,2024-05-12,84,Arthur Augusto de Matos Soares,108.8,59.5,0.010973065,Off T,Open Play,False,True
3895340,2024-05-12,85,Josip Stanišić,103.3,53.1,0.043656476,Goal,Open Play,True,True
3895340,2024-05-12,87,Amine Adli,108.6,49.3,0.25447637,Saved,Open Play,False,True
3895340,2024-05-12,88,Gustavo Adolfo Puerta Molano,90.6,31.4,0.020731112,Off T,Open Play,False,False
3895340,2024-05-12,90,Jonathan Tah,91.9,44.5,0.025919521,Off T,Open Play,False,False
3895340,2024-05-12,92,Alejandro Grimaldo García,111.2,37.5,0.86161053,Goal,Open Play,True,True
3895340,2024-05-12,93,Amine Adli,87.6,29.0,0.028328221,Off T,Open Play,False,False
3895348,2024-05-18,11,Victor Okoh Boniface,111.9,43.2,0.74691355,Goal,Open Play,True,True
3895348,2024-05-18,15,Victor Okoh Boniface,106.4,41.0,0.060549814,Wayward,Open Play,False,True
3895348,2024-05-18,24,Jonas Hofmann,101.9,55.4,0.029768612,Saved,Open Play,False,False
3895348,2024-05-18,26,Jonathan Tah,108.1,53.2,0.05129539,Wayward,Open Play,False,True
3895348,2024-05-18,26,Robert Andrich,114.6,40.2,0.3140029,Goal,Open Play,True,True
3895348,2024-05-18,42,Robert Andrich,93.2,41.3,0.030300789,Off T,Open Play,False,False
3895348,2024-05-18,46,Jeremie Frimpong,102.9,45.2,0.081525005,Blocked,Open Play,False,True
3895348,2024-05-18,47,Jonas Hofmann,103.4,44.9,0.07502105,Saved,Open Play,False,True
3895348,2024-05-18,52,Jonas Hofmann,89.2,40.0,0.024325714,Off T,Open Play,False,False
3895348,2024-05-18,54,Amine Adli,114.1,52.8,0.058906764,Saved,Open Play,False,True
3895348,2024-05-18,64,Patrik Schick,114.6,32.6,0.061452772,Blocked,Open Play,False,True
3895348,2024-05-18,65,Patrik Schick,111.5,44.3,0.16914494,Off T,Open Play,False,True
3895348,2024-05-18,68,Jonas Hofmann,106.0,29.1,0.0637409,Blocked,Open Play,False,True
3895348,2024-05-18,71,Robert Andrich,99.8,33.9,0.05477327,Saved,Open Play,False,False
3895348,2024-05-18,71,Florian Wirtz,104.1,48.6,0.061963774,Blocked,Open Play,False,True
3895348,2024-05-18,72,Granit Xhaka,104.4,45.2,0.060702946,Saved,Open Play,False,True
3895348,2024-05-18,83,Florian Wirtz,93.5,30.0,0.030079998,Off T,Open Play,False,False
3895348,2024-05-18,87,Florian Wirtz,107.9,43.0,0.107969604,Saved,Open Play,False,True
3895348,2024-05-18,88,Robert Andrich,96.6,43.1,0.05046559,Blocked,Open Play,False,False
3895348,2024-05-18,89,Granit Xhaka,95.5,44.1,0.032017022,Blocked,Open Play,False,False
3895286,2024-03-30,5,Jonas Hofmann,93.5,38.9,0.040825125,Blocked,Open Play,False,False
3895286,2024-03-30,10,Granit Xhaka,100.4,37.0,0.12005351,Saved,Open Play,False,False
3895286,2024-03-30,16,Granit Xhaka,90.7,39.2,0.026810719,Blocked,Open Play,False,False
3895286,2024-03-30,17,Florian Wirtz,98.0,30.3,0.038797267,Off T,Open Play,False,False
3895286,2024-03-30,19,Jonas Hofmann,109.4,58.6,0.009383234,Blocked,Open Play,False,True
3895286,2024-03-30,35,Granit Xhaka,95.9,52.0,0.018815912,Blocked,Open Play,False,False
3895286,2024-03-30,40,Jonas Hofmann,109.1,55.8,0.03323577,Blocked,Open Play,False,True
3895286,2024-03-30,41,Granit Xhaka,98.2,16.5,0.008555494,Saved,Open Play,False,False
3895286,2024-03-30,43,Jonas Hofmann,110.2,52.9,0.12434759,Saved,Open Play,False,True
3895286,2024-03-30,46,Jonas Hofmann,107.5,47.2,0.21259329,Blocked,Open Play,False,True
3895286,2024-03-30,46,Robert Andrich,117.1,31.7,0.094437055,Off T,Open Play,False,True
3895286,2024-03-30,49,Jonas Hofmann,97.5,52.8,0.026392784,Blocked,Open Play,False,False
3895286,2024-03-30,51,Piero Martín Hincapié Reyna,106.2,36.9,0.057205044,Saved,Open Play,False,True
3895286,2024-03-30,53,Florian Wirtz,112.3,52.8,0.036589272,Saved,Open Play,False,True
3895286,2024-03-30,54,Jonathan Tah,111.4,45.8,0.06923281,Off T,Open Play,False,True
3895286,2024-03-30,57,Alejandro Grimaldo García,94.0,26.1,0.022225993,Saved,Open Play,False,False
3895286,2024-03-30,62,Jeremie Frimpong,102.7,45.8,0.0627306,Blocked,Open Play,False,True
3895286,2024-03-30,63,Amine Adli,104.6,53.5,0.033214908,Blocked,Open Play,False,True
3895286,2024-03-30,64,Alejandro Grimaldo García,93.4,28.8,0.044617523,Blocked,Free Kick,False,False
3895286,2024-03-30,69,Alejandro Grimaldo García,91.5,27.6,0.020587955,Saved,Open Play,False,False
3895286,2024-03-30,70,Jeremie Frimpong,114.7,50.8,0.14081118,Blocked,Open Play,False,True
3895286,2024-03-30,73,Patrik Schick,107.5,43.9,0.14845592,Off T,Open Play,False,True
3895286,2024-03-30,75,Patrik Schick,110.8,35.1,0.06357389,Saved,Open Play,False,True
3895286,2024-03-30,75,Amine Adli,115.4,30.1,0.09254166,Saved,Open Play,False,True
3895286,2024-03-30,75,Robert Andrich,103.8,45.6,0.060281254,Off T,Open Play,False,True
3895286,2024-03-30,78,Jeremie Frimpong,109.4,47.4,0.05691846,Blocked,Open Play,False,True
3895286,2024-03-30,78,Jonathan Tah,94.0,48.2,0.02269635,Blocked,Open Play,False,False
3895286,2024-03-30,81,Patrik Schick,113.9,26.9,0.047049444,Off T,Open Play,False,True
3895286,2024-03-30,82,Patrik Schick,110.4,35.5,0.08243443,Wayward,Open Play,False,True
3895286,2024-03-30,86,Borja Iglesias Quintas,105.4,37.7,0.13514416,Post,Open Play,False,True
3895286,2024-03-30,87,Florian Wirtz,106.7,25.4,0.053672522,Blocked,Open Play,False,True
3895286,2024-03-30,87,Robert Andrich,108.5,36.3,0.1300591,Goal,Open Play,True,True
3895286,2024-03-30,88,Alejandro Grimaldo García,98.9,31.9,0.041741293,Off T,Open Play,False,False
3895286,2024-03-30,90,Patrik Schick,115.5,39.5,0.5939515,Goal,Open Play,True,True
3895220,2024-02-03,15,Adam Hložek,104.1,33.1,0.10161012,Off T,Open Play,False,True
3895220,2024-02-03,17,Nathan Tella,108.1,56.8,0.027469864,Blocked,Open Play,False,True
3895220,2024-02-03,24,Robert Andrich,101.3,55.5,0.02738129,Blocked,Open Play,False,False
3895220,2024-02-03,31,Piero Martín Hincapié Reyna,95.4,32.9,0.043250825,Saved,Open Play,False,False
3895220,2024-02-03,32,Nathan Tella,112.8,45.2,0.11852788,Goal,Open Play,True,True
3895220,2024-02-03,40,Borja Iglesias Quintas,111.9,43.4,0.5136909,Saved,Open Play,False,True
3895220,2024-02-03,41,Robert Andrich,98.6,35.4,0.119595446,Saved,Open Play,False,False
3895220,2024-02-03,42,Josip Stanišić,113.0,30.6,0.052361153,Blocked,Open Play,False,True
3895220,2024-02-03,42,Adam Hložek,103.4,34.5,0.0524147,Off T,Open Play,False,True
3895220,2024-02-03,44,Florian Wirtz,100.2,45.5,0.1190427,Saved,Open Play,False,False
3895220,2024-02-03,49,Jonathan Tah,112.1,41.4,0.08595843,Blocked,Open Play,False,True
3895220,2024-02-03,51,Nathan Tella,109.1,52.0,0.10756206,Goal,Open Play,True,True
3895220,2024-02-03,58,Nathan Tella,106.0,51.7,0.052544177,Blocked,Open Play,False,True
3895220,2024-02-03,62,Borja Iglesias Quintas,96.9,39.8,0.04449064,Blocked,Open Play,False,False
3895220,2024-02-03,64,Josip Stanišić,97.0,49.8,0.030646805,Blocked,Open Play,False,False
3895220,2024-02-03,65,Nathan Tella,81.5,49.6,0.005163977,Off T,Open Play,False,False
3895220,2024-02-03,72,Adam Hložek,108.0,34.8,0.10973638,Blocked,Open Play,False,True
3895220,2024-02-03,74,Florian Wirtz,100.1,48.5,0.065652676,Post,Open Play,False,False
3895220,2024-02-03,75,Adam Hložek,103.3,35.0,0.098569624,Blocked,Open Play,False,True
3895220,2024-02-03,92,Borja Iglesias Quintas,107.7,49.5,0.17624736,Saved,Open Play,False,True
3895250,2024-02-23,2,Granit Xhaka,98.6,22.3,0.018621445,Goal,Open Play,True,False
3895250,2024-02-23,15,Jonas Hofmann,114.3,51.6,0.101310536,Saved,Open Play,False,True
3895250,2024-02-23,19,Granit Xhaka,95.6,32.6,0.033113256,Saved,Open Play,False,False
3895250,2024-02-23,21,Jeremie Frimpong,108.3,41.5,0.14916393,Wayward,Open Play,False,True
3895250,2024-02-23,27,Jonas Hofmann,101.1,44.8,0.07782621,Blocked,Open Play,False,False
3895250,2024-02-23,29,Edmond Fayçal Tapsoba,101.2,32.9,0.043493688,Blocked,Open Play,False,False
3895250,2024-02-23,35,Alejandro Grimaldo García,102.2,30.8,0.037617594,Blocked,Open Play,False,True
3895250,2024-02-23,36,Jonas Hofmann,104.3,23.6,0.029902568,Blocked,Open Play,False,True
3895250,2024-02-23,39,Jonas Hofmann,113.0,49.4,0.34426537,Saved,Open Play,False,True
3895250,2024-02-23,40,Florian Wirtz,110.3,32.6,0.045675185,Off T,Open Play,False,True
3895250,2024-02-23,42,Alejandro Grimaldo García,92.0,45.2,0.04672569,Saved Off Target,Free Kick,False,False
3895250,2024-02-23,43,Edmond Fayçal Tapsoba,88.5,29.8,0.016781375,Off T,Open Play,False,False
3895250,2024-02-23,52,Florian Wirtz,105.9,24.1,0.035352517,Blocked,Open Play,False,True
3895250,2024-02-23,61,Amine Adli,113.5,32.0,0.04576154,Off T,Open Play,False,True
3895250,2024-02-23,62,Florian Wirtz,100.5,28.0,0.051675532,Off T,Open Play,False,False
3895250,2024-02-23,67,Robert Andrich,87.1,28.2,0.0062867645,Goal,Open Play,True,False
3895250,2024-02-23,88,Alejandro Grimaldo García,100.2,25.8,0.02914501,Blocked,Open Play,False,False
3895266,2024-03-10,16,Josip Stanišić,99.3,55.5,0.026901074,Saved,Open Play,False,False
3895266,2024-03-10,21,Florian Wirtz,114.7,31.0,0.14104629,Saved to Post,Open Play,False,True
3895266,2024-03-10,22,Granit Xhaka,93.7,38.0,0.021627331,Off T,Open Play,False,False
3895266,2024-03-10,36,Nathan Tella,116.8,40.9,0.69061685,Goal,Open Play,True,True
3895266,2024-03-10,39,Piero Martín Hincapié Reyna,112.7,41.1,0.2274368,Saved,Open Play,False,True
3895266,2024-03-10,40,Exequiel Alejandro Palacios,90.4,48.4,0.021381944,Off T,Open Play,False,False
3895266,2024-03-10,42,Jonathan Tah,88.6,36.6,0.020283904,Off T,Open Play,False,False
3895266,2024-03-10,50,Florian Wirtz,89.3,30.0,0.02511887,Blocked,Free Kick,False,False
3895266,2024-03-10,61,Amine Adli,113.9,30.4,0.055427536,Off T,Open Play,False,True
3895266,2024-03-10,63,Edmond Fayçal Tapsoba,103.0,56.0,0.026826069,Blocked,Open Play,False,True
3895266,2024-03-10,69,Granit Xhaka,93.8,51.8,0.021693934,Saved,Open Play,False,False
3895266,2024-03-10,70,Alejandro Grimaldo García,95.4,59.6,0.008269166,Off T,Open Play,False,False
3895266,2024-03-10,73,Alejandro Grimaldo García,97.5,43.5,0.046031747,Blocked,Open Play,False,False
3895266,2024-03-10,77,Jonathan Tah,108.4,48.8,0.034758765,Saved,Open Play,False,True
3895266,2024-03-10,81,Borja Iglesias Quintas,105.6,30.9,0.09381463,Blocked,Open Play,False,True
3895266,2024-03-10,81,Jonas Hofmann,88.6,53.9,0.0060533835,Saved,Open Play,False,False
3895266,2024-03-10,82,Amine Adli,110.5,47.7,0.076869525,Wayward,Open Play,False,True
3895266,2024-03-10,84,Exequiel Alejandro Palacios,99.1,44.1,0.07046236,Off T,Open Play,False,False
3895266,2024-03-10,85,Florian Wirtz,110.5,35.0,0.17132688,Goal,Open Play,True,True
3895275,2024-03-17,1,Florian Wirtz,104.0,29.3,0.085923634,Goal,Open Play,True,True
3895275,2024-03-17,7,Jonathan Tah,90.5,46.3,0.025179192,Off T,Open Play,False,False
3895275,2024-03-17,29,Piero Martín Hincapié Reyna,93.6,22.6,0.008700319,Off T,Open Play,False,False
3895275,2024-03-17,36,Jeremie Frimpong,105.7,43.8,0.0877793,Off T,Open Play,False,True
3895275,2024-03-17,39,Patrik Schick,110.8,29.9,0.34640375,Saved,Open Play,False,True
3895275,2024-03-17,39,Adam Hložek,111.4,36.5,0.6657846,Goal,Open Play,True,True
3895275,2024-03-17,44,Exequiel Alejandro Palacios,109.7,24.9,0.10960264,Saved,Open Play,False,True
3895275,2024-03-17,46,Jonathan Tah,115.2,35.4,0.12180603,Saved,Open Play,False,True
3895275,2024-03-17,50,Adam Hložek,99.0,39.8,0.047047477,Blocked,Open Play,False,False
3895275,2024-03-17,51,Adam Hložek,95.5,43.0,0.03578879,Blocked,Open Play,False,False
3895275,2024-03-17,52,Patrik Schick,108.1,45.9,0.064399794,Goal,Open Play,True,True
3895275,2024-03-17,57,Alejandro Grimaldo García,108.3,27.2,0.05587428,Off T,Open Play,False,True
3895275,2024-03-17,72,Alejandro Grimaldo García,96.7,45.2,0.076487154,Blocked,Free Kick,False,False
3895275,2024-03-17,72,Adam Hložek,107.4,47.4,0.06286146,Blocked,Open Play,False,True
3895275,2024-03-17,74,Adam Hložek,109.9,43.6,0.2216173,Wayward,Open Play,False,True
3895275,2024-03-17,81,Florian Wirtz,114.0,39.1,0.43475327,Post,Open Play,False,True
3895275,2024-03-17,86,Granit Xhaka,100.3,28.5,0.03647135,Saved,Open Play,False,False
3895275,2024-03-17,87,Exequiel Alejandro Palacios,102.1,39.9,0.050891858,Wayward,Open Play,False,True
3895275,2024-03-17,89,Alejandro Grimaldo García,109.6,44.0,0.05880406,Blocked,Open Play,False,True
3895180,2023-12-17,13,Victor Okoh Boniface,103.4,28.9,0.052349553,Goal,Open Play,True,True
3895180,2023-12-17,33,Alejandro Grimaldo García,95.5,44.2,0.07529922,Post,Free Kick,False,False
3895180,2023-12-17,49,Florian Wirtz,108.0,33.9,0.081502266,Off T,Open Play,False,True
3895180,2023-12-17,50,Victor Okoh Boniface,105.4,30.7,0.14189132,Saved,Open Play,False,True
3895180,2023-12-17,50,Jeremie Frimpong,114.6,41.7,0.9111029,Goal,Open Play,True,True
3895180,2023-12-17,56,Florian Wirtz,104.4,30.2,0.3293735,Goal,Open Play,True,True
3895180,2023-12-17,69,Alejandro Grimaldo García,101.4,31.4,0.06903119,Saved,Open Play,False,False
3895180,2023-12-17,72,Patrik Schick,109.3,46.1,0.08704005,Saved,Open Play,False,True
3895180,2023-12-17,74,Florian Wirtz,99.6,33.5,0.046395227,Blocked,Open Play,False,False
3895180,2023-12-17,80,Florian Wirtz,103.0,27.8,0.08699181,Post,Open Play,False,True
3895180,2023-12-17,81,Odilon Kossonou,99.7,43.7,0.10714567,Off T,Open Play,False,False
3895180,2023-12-17,83,Piero Martín Hincapié Reyna,115.7,34.1,0.5211891,Post,Open Play,False,True
3895180,2023-12-17,83,Granit Xhaka,94.5,48.9,0.024108738,Off T,Open Play,False,False
3895180,2023-12-17,89,Edmond Fayçal Tapsoba,115.7,34.7,0.21981987,Off T,Open Play,False,True
3895134,2023-11-04,8,Florian Wirtz,112.9,34.8,0.4335934,Goal,Open Play,True,True
3895134,2023-11-04,9,Victor Okoh Boniface,98.4,40.3,0.07854628,Saved,Open Play,False,False
3895134,2023-11-04,24,Jonas Hofmann,100.8,45.0,0.08007127,Off T,Open Play,False,False
3895134,2023-11-04,35,Jeremie Frimpong,114.8,51.5,0.10737679,Off T,Open Play,False,True
3895134,2023-11-04,44,Jonas Hofmann,102.0,47.8,0.041514,Blocked,Open Play,False,True
3895134,2023-11-04,45,Alejandro Grimaldo García,104.5,33.1,0.062151197,Goal,Open Play,True,True
3895134,2023-11-04,66,Alejandro Grimaldo García,89.2,31.0,0.022710646,Saved,Open Play,False,False
3895134,2023-11-04,69,Victor Okoh Boniface,115.0,36.0,0.29677752,Wayward,Open Play,False,True
3895134,2023-11-04,69,Alejandro Grimaldo García,103.0,33.4,0.067309774,Goal,Open Play,True,True
3895134,2023-11-04,86,Jeremie Frimpong,105.7,27.3,0.08442526,Off T,Open Play,False,True
3895121,2023-10-29,0,Granit Xhaka,91.6,45.2,0.032057807,Off T,Open Play,False,False
3895121,2023-10-29,6,Victor Okoh Boniface,113.1,28.1,0.05218258,Blocked,Open Play,False,True
3895121,2023-10-29,14,Alejandro Grimaldo García,116.6,63.4,0.007893321,Off T,Free Kick,False,False
3895121,2023-10-29,15,Granit Xhaka,92.0,26.5,0.015882464,Off T,Open Play,False,False
3895121,2023-10-29,18,Exequiel Alejandro Palacios,100.3,29.2,0.039436143,Off T,Open Play,False,False
3895121,2023-10-29,20,Victor Okoh Boniface,113.9,42.5,0.14380059,Off T,Open Play,False,True
3895121,2023-10-29,24,Jonathan Tah,91.6,46.2,0.02354686,Blocked,Open Play,False,False
3895121,2023-10-29,26,Victor Okoh Boniface,102.9,35.5,0.12416381,Blocked,Open Play,False,True
3895121,2023-10-29,34,Jonas Hofmann,108.4,45.1,0.107531756,Blocked,Open Play,False,True
3895121,2023-10-29,35,Florian Wirtz,112.1,51.7,0.07542497,Goal,Open Play,True,True
3895121,2023-10-29,39,Jeremie Frimpong,107.4,57.0,0.023462128,Blocked,Open Play,False,True
3895121,2023-10-29,44,Edmond Fayçal Tapsoba,116.2,37.3,0.1891779,Off T,Open Play,False,True
3895121,2023-10-29,49,Florian Wirtz,103.3,29.2,0.09521932,Saved,Open Play,False,True
3895121,2023-10-29,58,Victor Okoh Boniface,57.7,33.2,0.0049094576,Off T,Open Play,False,False
3895121,2023-10-29,59,Jonas Hofmann,99.1,44.9,0.08828274,Post,Open Play,False,False
3895121,2023-10-29,65,Jeremie Frimpong,110.3,32.9,0.2986823,Post,Open Play,False,True
3895121,2023-10-29,73,Florian Wirtz,96.5,36.0,0.048938446,Saved to Post,Open Play,False,False
3895121,2023-10-29,79,Exequiel Alejandro Palacios,108.1,29.2,0.05474969,Off T,Open Play,False,True
3895107,2023-10-08,0,Florian Wirtz,96.5,47.5,0.043692373,Saved,Open Play,False,False
3895107,2023-10-08,11,Victor Okoh Boniface,102.9,37.7,0.061079353,Blocked,Open Play,False,True
3895107,2023-10-08,11,Victor Okoh Boniface,115.7,29.5,0.13403521,Saved,Open Play,False,True
